latitude,longitude,ocean depth (m),depth of sample (m),temperature of ocean (C),dissolved oxygen (µmol kg-1),apparent oxygen utilization (µmol kg-1),temperature of pH measurement (C),pH
38.2,-123.84,3197,24.2,10.4,254.4,2,-999,7.9282
38.2,-123.84,3197,20.1,10.473,256,2,-999,7.9183
38.2,-123.84,3197,14.7,10.494,256,2,-999,7.9286
38.2,-123.84,3197,9.4,10.505,256,2,-999,7.9327
38.2,-123.84,3197,5.3,10.521,256,2,-999,7.9193
35.9,-123.8,3853,3820.2,1.508,130.7,2,-999,7.7214
35.9,-123.8,3853,3446.1,1.563,123.3,2,-999,7.6985
35.9,-123.8,3853,2466,1.783,97.7,2,-999,7.7051
35.9,-123.8,3853,1483.9,2.712,43.5,2,-999,7.6126
35.9,-123.8,3853,792.4,4.5,10.8,2,-999,7.5472
35.9,-123.8,3853,495.7,5.769,23.9,2,-999,7.5447
35.9,-123.8,3853,346.7,6.77,55,2,-999,7.5875
35.9,-123.8,3853,249.5,8.238,60.9,2,-999,7.619
35.9,-123.8,3853,197.8,8.647,72.9,2,-999,7.6337
35.9,-123.8,3853,174.1,8.806,81.8,2,-999,7.6425
35.9,-123.8,3853,148.6,8.979,96.1,2,-999,7.6573
35.9,-123.8,3853,129.2,8.933,138.7,2,-999,7.7095
35.9,-123.8,3853,109.5,9.22,171.2,2,-999,7.7839
35.9,-123.8,3853,88.5,9.757,193.5,2,-999,7.8411
35.9,-123.8,3853,69,10.617,238.1,2,-999,7.9269
35.9,-123.8,3853,59.6,10.288,250.9,2,-999,7.9882
35.9,-123.8,3853,48.9,11.246,265.1,2,-999,8.0114
35.9,-123.8,3853,40.1,12.065,270.3,2,-999,8.029
35.9,-123.8,3853,30.1,12.444,277,2,-999,8.0568
35.9,-123.8,3853,24.4,12.508,276.9,2,-999,8.0551
35.9,-123.8,3853,14.9,12.649,276.4,2,-999,8.0705
35.9,-123.8,3853,10.1,12.771,276.2,2,-999,8.0699
35.9,-123.8,3853,4.8,12.996,276.1,2,-999,8.0747
36.23,-123.09,3465,3434,1.554,122.5,2,-999,7.7205
36.23,-123.09,3465,1483.8,2.731,44.5,2,-999,7.594
36.23,-123.09,3465,792.2,4.385,12,2,-999,7.5272
36.23,-123.09,3465,495.5,5.583,18,2,-999,7.5297
36.23,-123.09,3465,346.9,6.526,38.5,2,-999,7.5566
36.23,-123.09,3465,297.7,6.968,51.7,2,-999,7.585
36.23,-123.09,3465,247.5,7.221,70.2,2,-999,7.6106
36.23,-123.09,3465,197.3,7.84,83.2,2,-999,7.6337
36.23,-123.09,3465,173.9,8.09,94.5,2,-999,7.6662
36.23,-123.09,3465,149.5,8.575,94.5,2,-999,7.6668
36.23,-123.09,3465,129,8.828,103,2,-999,7.6796
36.23,-123.09,3465,109,8.907,120.3,2,-999,7.7216
36.23,-123.09,3465,89.5,9.076,140.1,2,-999,7.7913
36.23,-123.09,3465,68.8,9.641,150.6,2,-999,7.7639
36.23,-123.09,3465,59.7,9.836,159.5,2,-999,7.7847
36.23,-123.09,3465,49.5,10.205,203.6,2,-999,7.8345
36.23,-123.09,3465,39.6,10.712,225.4,2,-999,7.8593
36.23,-123.09,3465,29.1,11.982,257.8,2,-999,7.9535
36.23,-123.09,3465,24.3,12.12,268.8,2,-999,7.9794
36.23,-123.09,3465,19.8,12.254,273.1,2,-999,7.9898
36.23,-123.09,3465,15,12.3,276.1,2,-999,7.9912
36.23,-123.09,3465,9.3,12.409,276.1,2,-999,8.0154
36.23,-123.09,3465,4.7,12.592,276.8,2,-999,8.0201
36.4,-122.74,3063,3014.9,1.656,113.4,2,-999,7.6966
36.4,-122.74,3063,2467,1.816,97.1,2,-999,7.6836
36.4,-122.74,3063,1976,2.075,72.2,2,-999,7.6351
36.4,-122.74,3063,1483.3,2.756,45.2,2,-999,7.6668
36.4,-122.74,3063,793.7,4.254,11.8,2,-999,7.5392
36.4,-122.74,3063,496,5.312,17.7,2,-999,7.5392
36.4,-122.74,3063,347.7,6.137,36.9,2,-999,7.5352
36.4,-122.74,3063,247.7,6.998,53.7,2,-999,7.5729
36.4,-122.74,3063,199.2,7.384,63.8,2,-999,7.5844
36.4,-122.74,3063,173.2,7.62,78.3,2,-999,7.6014
36.4,-122.74,3063,148.5,7.897,73,2,-999,7.6122
36.4,-122.74,3063,129,8.028,76.1,2,-999,7.6257
36.4,-122.74,3063,108.9,8.649,92.1,2,-999,7.6514
36.4,-122.74,3063,88.6,8.941,100.7,2,-999,7.6681
36.4,-122.74,3063,69.8,9.497,132,2,-999,7.7119
36.4,-122.74,3063,58.7,9.574,137.1,2,-999,7.7245
36.4,-122.74,3063,49.3,9.924,156.2,2,-999,7.7726
36.4,-122.74,3063,39,10.309,200,2,-999,7.8166
36.4,-122.74,3063,30.2,10.32,209.9,2,-999,7.8097
36.4,-122.74,3063,24.6,10.762,243.8,2,-999,7.8516
36.4,-122.74,3063,20.2,11.966,272.1,2,-999,7.9508
36.4,-122.74,3063,15.5,12.15,276.6,2,-999,7.9936
36.4,-122.74,3063,9.5,12.472,285.2,2,-999,8.0101
36.4,-122.74,3063,4.6,12.796,284.9,2,-999,8.012
36.53,-122.44,2355,2325.4,1.987,82.9,2,-999,7.6597
36.53,-122.44,2355,1975.8,2.22,66.1,2,-999,7.65
36.53,-122.44,2355,1484.7,2.832,42.3,2,-999,7.6053
36.53,-122.44,2355,792,4.387,13.2,2,-999,7.5534
36.53,-122.44,2355,494.9,5.637,20.1,2,-999,7.5254
36.53,-122.44,2355,347.4,6.626,42.8,2,-999,7.565
36.53,-122.44,2355,297.5,6.758,54.1,2,-999,7.586
36.53,-122.44,2355,247.8,7.253,77.1,2,-999,7.6352
36.53,-122.44,2355,199.1,7.744,89.8,2,-999,7.644
36.53,-122.44,2355,174.3,7.986,93.6,2,-999,7.6884
36.53,-122.44,2355,148.5,8.191,111.7,2,-999,7.7141
36.53,-122.44,2355,129,8.505,116.7,2,-999,7.7174
36.53,-122.44,2355,109.2,8.817,124.6,2,-999,7.7259
36.53,-122.44,2355,89.5,9.147,133.7,2,-999,7.7391
36.53,-122.44,2355,70,9.6,166.8,2,-999,7.7843
36.53,-122.44,2355,60,9.929,194.3,2,-999,7.8198
36.53,-122.44,2355,49.6,10.154,220.2,2,-999,7.8575
36.53,-122.44,2355,40.2,11.47,263.6,2,-999,7.9327
36.53,-122.44,2355,29.7,12.06,266.7,2,-999,7.9718
36.53,-122.44,2355,25.1,12.067,267.2,2,-999,7.9415
36.53,-122.44,2355,20.1,12.09,267.8,2,-999,7.9781
36.53,-122.44,2355,15.3,12.192,268.9,2,-999,7.9922
36.53,-122.44,2355,9.6,12.534,273,2,-999,8.0058
36.53,-122.44,2355,4.7,12.666,273.6,2,-999,8.0231
36.8,-121.87,262,259.9,7.12,39.1,2,-999,7.5441
36.8,-121.87,262,247.8,7.264,41.7,2,-999,7.5532
36.8,-121.87,262,223,7.472,45.2,2,-999,7.5673
36.8,-121.87,262,198.3,7.742,50.7,2,-999,7.5709
36.8,-121.87,262,173.4,8.186,63.8,2,-999,7.5803
36.8,-121.87,262,148.6,8.659,79.2,2,-999,7.6025
36.8,-121.87,262,128.9,8.757,104.3,2,-999,7.6428
36.8,-121.87,262,109.3,8.88,119.1,2,-999,7.6626
36.8,-121.87,262,89,8.955,127.6,2,-999,7.674
36.8,-121.87,262,70,9.011,128.7,2,-999,7.6858
36.8,-121.87,262,59.5,9.059,134.9,2,-999,7.6949
36.8,-121.87,262,49.2,9.188,142.1,2,-999,7.6992
36.8,-121.87,262,39.2,9.293,151.5,2,-999,7.725
36.8,-121.87,262,29.4,9.445,160.2,2,-999,7.7448
36.8,-121.87,262,24.2,9.942,196.4,2,-999,7.7721
36.8,-121.87,262,19.6,10.036,211.6,2,-999,7.8372
36.8,-121.87,262,14.8,10.715,257.9,2,-999,7.9235
36.8,-121.87,262,9.9,11.328,323.5,2,-999,8.0495
36.8,-121.87,262,4.7,11.73,340.8,2,-999,8.1909
36.73,-122.02,1314,1286.1,3.302,33.5,2,-999,7.6557
36.73,-122.02,1314,792.5,4.685,13.9,2,-999,7.5349
36.73,-122.02,1314,595.6,5.583,19.7,2,-999,7.5342
36.73,-122.02,1314,495.8,6.164,25.1,2,-999,7.5412
36.73,-122.02,1314,397.2,6.757,39,2,-999,7.5717
36.73,-122.02,1314,347.3,7.047,49.6,2,-999,7.5713
36.73,-122.02,1314,297.7,7.703,60.1,2,-999,7.6145
36.73,-122.02,1314,248.4,8.072,74.4,2,-999,7.6467
36.73,-122.02,1314,198.5,8.448,94.2,2,-999,7.6514
36.73,-122.02,1314,173.5,8.494,99,2,-999,7.6715
36.73,-122.02,1314,149.2,8.568,95.3,2,-999,7.6653
36.73,-122.02,1314,128.9,8.741,119.6,2,-999,7.6616
36.73,-122.02,1314,89.4,9.196,146.7,2,-999,7.7098
36.73,-122.02,1314,70.3,9.292,151.3,2,-999,7.7201
36.73,-122.02,1314,60,9.394,159.7,2,-999,7.7312
36.73,-122.02,1314,50,9.466,161.8,2,-999,7.7353
36.73,-122.02,1314,40.3,9.535,168.5,2,-999,7.756
36.73,-122.02,1314,29.4,9.947,197.1,2,-999,7.7808
36.73,-122.02,1314,24.4,9.93,197.9,2,-999,7.7744
36.73,-122.02,1314,19.6,9.886,197.4,2,-999,7.776
36.73,-122.02,1314,14.5,9.843,166.6,2,-999,7.7764
36.73,-122.02,1314,9.8,10.699,232.7,2,-999,7.8377
36.73,-122.02,1314,4.6,11.85,286.3,2,-999,7.992
36.67,-122.16,1145,1125.1,3.499,26.1,2,-999,7.5721
36.67,-122.16,1145,792.9,4.687,13.1,2,-999,7.4879
36.67,-122.16,1145,594.4,5.41,15.1,2,-999,7.4814
36.67,-122.16,1145,396.8,6.903,38.3,2,-999,7.5565
36.67,-122.16,1145,346.8,7.22,48.4,2,-999,7.5576
36.67,-122.16,1145,297.9,7.527,53.2,2,-999,7.5695
36.67,-122.16,1145,247.8,7.855,59.5,2,-999,7.5855
36.67,-122.16,1145,198.2,8.172,67.9,2,-999,7.5891
36.67,-122.16,1145,172.6,8.217,74.1,2,-999,7.6241
36.67,-122.16,1145,149,8.31,89.1,2,-999,7.6449
36.67,-122.16,1145,128.4,8.472,89.6,2,-999,7.6372
36.67,-122.16,1145,108.9,8.624,112.6,2,-999,7.6487
36.67,-122.16,1145,88.8,8.798,123.3,2,-999,7.6845
36.67,-122.16,1145,69.1,9.007,137.6,2,-999,7.7576
36.67,-122.16,1145,59.6,9.13,144.3,2,-999,7.7097
36.67,-122.16,1145,49.1,9.322,151.4,2,-999,7.7169
36.67,-122.16,1145,39.7,9.443,162.2,2,-999,7.7371
36.67,-122.16,1145,29.5,9.877,202.4,2,-999,7.8007
36.67,-122.16,1145,24.3,10.346,202.4,2,-999,7.8344
36.67,-122.16,1145,20,10.744,223.7,2,-999,7.8716
36.67,-122.16,1145,15.2,11.242,235.1,2,-999,7.8881
36.67,-122.16,1145,9.7,11.588,265.7,2,-999,7.9456
36.67,-122.16,1145,5,12.955,276.6,2,-999,7.9697
36.6,-122.31,2723,2686,1.77,101.1,2,-999,7.7025
36.6,-122.31,2723,1976.6,2.249,65,2,-999,7.6541
36.6,-122.31,2723,1483.1,2.891,40.2,2,-999,7.5974
36.6,-122.31,2723,793.1,4.579,12.2,2,-999,7.5334
36.6,-122.31,2723,496.1,5.738,19,2,-999,7.5331
36.6,-122.31,2723,346,6.544,46.9,2,-999,7.5812
36.6,-122.31,2723,297.3,7.446,48.4,2,-999,7.5926
36.6,-122.31,2723,248,7.927,64.7,2,-999,7.6086
36.6,-122.31,2723,199.6,8.192,66.1,2,-999,7.6194
36.6,-122.31,2723,173.2,8.32,79.6,2,-999,7.6502
36.6,-122.31,2723,149.1,8.477,86.7,2,-999,7.656
36.6,-122.31,2723,128,8.599,93,2,-999,7.6636
36.6,-122.31,2723,109.8,8.745,99.5,2,-999,7.6898
36.6,-122.31,2723,89.7,8.87,109.2,2,-999,7.7059
36.6,-122.31,2723,68.7,8.986,120.8,2,-999,7.6889
36.6,-122.31,2723,59,9.194,136.1,2,-999,7.7094
36.6,-122.31,2723,48.6,9.427,161.1,2,-999,7.737
36.6,-122.31,2723,40.1,9.808,173.5,2,-999,7.7654
36.6,-122.31,2723,28.9,10.298,218.7,2,-999,7.8721
36.6,-122.31,2723,25.3,10.51,225.1,2,-999,7.8977
36.6,-122.31,2723,19.5,10.934,246,2,-999,7.9142
36.6,-122.31,2723,14.5,10.808,251.6,2,-999,7.9275
36.6,-122.31,2723,9.9,11.943,260.1,2,-999,7.9832
36.6,-122.31,2723,5,12.936,275.6,2,-999,8.0148
34.17,-122.55,3916,3843.4,1.499,135.4,2,-999,7.7223
34.17,-122.55,3916,2467.6,1.805,96.7,2,-999,7.6974
34.17,-122.55,3916,1484.3,2.791,47.8,2,-999,7.6298
34.17,-122.55,3916,496.1,5.004,29.5,2,-999,7.5408
34.17,-122.55,3916,347,6.276,66.2,2,-999,7.6081
34.17,-122.55,3916,297.6,6.982,75.3,2,-999,7.6387
34.17,-122.55,3916,248.5,7.466,121.8,2,-999,7.7363
34.17,-122.55,3916,198,8.402,144.5,2,-999,7.7632
34.17,-122.55,3916,173.6,8.78,130.1,2,-999,7.7514
34.17,-122.55,3916,149.2,9.366,125.7,2,-999,7.7402
34.17,-122.55,3916,128.6,9.97,140.9,2,-999,7.7687
34.17,-122.55,3916,109.4,10.485,170.7,2,-999,7.8133
34.17,-122.55,3916,89.5,10.906,221.7,2,-999,7.9108
34.17,-122.55,3916,68.8,11.244,249.4,2,-999,7.9806
34.17,-122.55,3916,60,11.434,254.2,2,-999,8.0011
34.17,-122.55,3916,49.8,11.99,258.2,2,-999,8.0151
34.17,-122.55,3916,40.7,12.408,262.4,2,-999,8.0511
34.17,-122.55,3916,29.4,13.934,270.8,2,-999,8.0638
34.17,-122.55,3916,24.6,14.015,270.6,2,-999,8.0844
34.17,-122.55,3916,19.5,14.533,268.2,2,-999,8.0706
34.17,-122.55,3916,14.5,14.527,268.1,2,-999,8.0699
34.17,-122.55,3916,10.2,14.672,264.2,2,-999,8.065
34.17,-122.55,3916,5,14.874,263.1,2,-999,8.066
34.5,-121.86,3778,3738.8,1.507,131.6,2,-999,7.7238
34.5,-121.86,3778,1483.5,2.857,44.6,2,-999,7.5565
34.5,-121.86,3778,496,5.255,22.1,2,-999,7.5188
34.5,-121.86,3778,347.4,6.24,61.6,2,-999,7.5809
34.5,-121.86,3778,297.1,6.552,86.8,2,-999,7.654
34.5,-121.86,3778,247.8,7.353,90.8,2,-999,7.6531
34.5,-121.86,3778,199.9,7.875,133.2,2,-999,7.7635
34.5,-121.86,3778,173.4,8.311,147.7,2,-999,7.7781
34.5,-121.86,3778,147.9,8.672,160.7,2,-999,7.8157
34.5,-121.86,3778,128.8,8.872,153,2,-999,7.8019
34.5,-121.86,3778,108.9,9.112,154.2,2,-999,7.8046
34.5,-121.86,3778,88.9,10.002,173.6,2,-999,7.7986
34.5,-121.86,3778,69.7,10.808,228.8,2,-999,7.85
34.5,-121.86,3778,58.6,10.959,222.3,2,-999,7.9012
34.5,-121.86,3778,50,11.171,226.2,2,-999,7.9277
34.5,-121.86,3778,39,11.34,228,2,-999,7.9448
34.5,-121.86,3778,29.4,12.28,265.8,2,-999,7.9841
34.5,-121.86,3778,24.7,12.663,279.2,2,-999,7.9981
34.5,-121.86,3778,19.6,12.647,277.7,2,-999,8.0063
34.5,-121.86,3778,14.4,13.507,276.1,2,-999,8.0352
34.5,-121.86,3778,9.9,13.558,275.8,2,-999,8.0364
34.5,-121.86,3778,4.3,13.564,275.6,2,-999,8.0354
34.67,-121.51,1274,1248.5,3.306,33.5,2,-999,7.5754
34.67,-121.51,1274,791.5,4.505,11.9,2,-999,7.5292
34.67,-121.51,1274,594.2,5.128,11.8,2,-999,7.5007
34.67,-121.51,1274,496.7,5.409,21.3,2,-999,7.5299
34.67,-121.51,1274,396.6,6.101,33.9,2,-999,7.5247
34.67,-121.51,1274,348.5,6.428,41.1,2,-999,7.5462
34.67,-121.51,1274,297.5,6.79,54.9,2,-999,7.5834
34.67,-121.51,1274,248.2,7.46,67.8,2,-999,7.5927
34.67,-121.51,1274,198.6,8.057,87.2,2,-999,7.6323
34.67,-121.51,1274,173.1,8.447,98.8,2,-999,7.6648
34.67,-121.51,1274,149.4,8.59,106.4,2,-999,7.6993
34.67,-121.51,1274,129.3,8.848,112.9,2,-999,7.6933
34.67,-121.51,1274,109.5,9.117,112.8,2,-999,7.7027
34.67,-121.51,1274,89.6,9.481,144.7,2,-999,7.757
34.67,-121.51,1274,69.9,10.176,154.4,2,-999,7.7929
34.67,-121.51,1274,59.8,10.48,189,2,-999,7.8388
34.67,-121.51,1274,49.1,10.74,209.6,2,-999,7.8892
34.67,-121.51,1274,30.5,12.34,257.2,2,-999,7.9867
34.67,-121.51,1274,24.6,12.586,260.8,2,-999,7.9955
34.67,-121.51,1274,19.9,12.965,264.4,2,-999,8.0209
34.67,-121.51,1274,15.1,13.732,271.1,2,-999,8.0499
34.67,-121.51,1274,9.5,13.746,270.8,2,-999,8.0521
34.67,-121.51,1274,4.6,13.749,270.6,2,-999,8.05
34.74,-121.37,590,572,5.479,12.1,2,-999,7.5276
34.74,-121.37,590,495.3,5.554,22.9,2,-999,7.527
34.74,-121.37,590,446.5,5.803,26.8,2,-999,7.5295
34.74,-121.37,590,395.9,5.972,32.6,2,-999,7.5402
34.74,-121.37,590,347.2,6.014,44.1,2,-999,7.5727
34.74,-121.37,590,297.6,6.603,51.7,2,-999,7.5917
34.74,-121.37,590,247.6,7.144,79.7,2,-999,7.6519
34.74,-121.37,590,222.5,7.437,83.9,2,-999,7.6633
34.74,-121.37,590,198.2,7.78,87.6,2,-999,7.6649
34.74,-121.37,590,173.7,8.02,90.9,2,-999,7.672
34.74,-121.37,590,148.9,8.236,120.4,2,-999,7.7469
34.74,-121.37,590,128.9,8.379,130.4,2,-999,7.7524
34.74,-121.37,590,109.7,8.933,111.6,2,-999,7.6987
34.74,-121.37,590,89.5,9.429,122.4,2,-999,7.717
34.74,-121.37,590,69.7,10.336,190.1,2,-999,7.7981
34.74,-121.37,590,59.6,10.607,202.7,2,-999,7.8297
34.74,-121.37,590,51,10.995,215.3,2,-999,7.8556
34.74,-121.37,590,38.5,11.312,230,2,-999,7.9266
34.74,-121.37,590,30.3,10.961,213.3,2,-999,7.9129
34.74,-121.37,590,25,11.123,254.4,2,-999,7.9359
34.74,-121.37,590,19.7,11.731,264.2,2,-999,7.9669
34.74,-121.37,590,15.4,12.13,267.3,2,-999,7.9772
34.74,-121.37,590,9.8,12.357,267.2,2,-999,7.9973
34.74,-121.37,590,5.2,12.396,267.1,2,-999,7.9971
34.87,-121.09,530,496.3,6.281,20.7,2,-999,7.5357
34.87,-121.09,530,445.2,6.841,26.5,2,-999,7.5819
34.87,-121.09,530,396.4,6.985,29.4,2,-999,7.5477
34.87,-121.09,530,346.7,7.3,36.8,2,-999,7.566
34.87,-121.09,530,296.3,7.645,46.3,2,-999,7.5791
34.87,-121.09,530,247.9,7.664,70.7,2,-999,7.6258
34.87,-121.09,530,223.2,7.91,76.1,2,-999,7.6312
34.87,-121.09,530,199.1,8.413,67.9,2,-999,7.6159
34.87,-121.09,530,173.8,8.626,82.4,2,-999,7.6402
34.87,-121.09,530,148.8,9.197,56.8,2,-999,7.5935
34.87,-121.09,530,129.4,9.296,62.3,2,-999,7.6016
34.87,-121.09,530,108.9,9.4,67.8,2,-999,7.6162
34.87,-121.09,530,89.3,9.421,72.6,2,-999,7.6201
34.87,-121.09,530,69.8,9.433,98.3,2,-999,7.6517
34.87,-121.09,530,59.7,9.549,123.3,2,-999,7.7075
34.87,-121.09,530,49.3,10.073,160.7,2,-999,7.7763
34.87,-121.09,530,40,10.17,166.6,2,-999,7.7821
34.87,-121.09,530,28.7,11.122,223.5,2,-999,7.8791
34.87,-121.09,530,24.7,11.378,233,2,-999,7.9107
34.87,-121.09,530,19.5,11.761,262.4,2,-999,7.9759
34.87,-121.09,530,14.7,11.743,263.2,2,-999,7.9809
34.87,-121.09,530,9.8,11.828,274,2,-999,7.998
34.87,-121.09,530,4.8,11.888,274.8,2,-999,7.9994
34.94,-120.95,330,316.4,7.441,49,2,-999,7.5856
34.94,-120.95,330,298.4,7.549,55.5,2,-999,7.5866
34.94,-120.95,330,273.3,7.821,62.4,2,-999,7.6241
34.94,-120.95,330,247.1,8.021,88.6,2,-999,7.6702
34.94,-120.95,330,223.6,8.054,98.7,2,-999,7.6858
34.94,-120.95,330,199.4,8.439,93.9,2,-999,7.6904
34.94,-120.95,330,173.9,8.584,90.4,2,-999,7.6786
34.94,-120.95,330,149.1,9.191,76.3,2,-999,7.6316
34.94,-120.95,330,128.8,9.351,74.9,2,-999,7.6136
34.94,-120.95,330,108.9,9.48,99.2,2,-999,7.6692
34.94,-120.95,330,89.2,9.465,122.9,2,-999,7.7226
34.94,-120.95,330,69.3,9.305,146.5,2,-999,7.7707
34.94,-120.95,330,59.8,9.51,152.9,2,-999,7.7653
34.94,-120.95,330,49.6,9.894,159.6,2,-999,7.7901
34.94,-120.95,330,39.4,10.815,205.6,2,-999,7.818
34.94,-120.95,330,29.9,11.176,216.7,2,-999,7.8625
34.94,-120.95,330,25.1,11.707,243.8,2,-999,7.9172
34.94,-120.95,330,19.1,12.088,279.4,2,-999,7.9481
34.94,-120.95,330,14.7,12.471,288.3,2,-999,8.0094
34.94,-120.95,330,9.8,12.558,296.3,2,-999,8.0323
34.94,-120.95,330,4.6,12.783,299.6,2,-999,8.0309
35,-120.81,106,94.9,9.636,108,2,-999,7.6772
35,-120.81,106,69.2,9.681,105.2,2,-999,7.665
35,-120.81,106,60.2,9.767,119.5,2,-999,7.705
35,-120.81,106,49.6,9.933,134.8,2,-999,7.7564
35,-120.81,106,39.8,10.094,148.7,2,-999,7.7762
35,-120.81,106,30,10.357,170.2,2,-999,7.8386
35,-120.81,106,24.2,10.492,234.2,2,-999,7.8516
35,-120.81,106,20.6,10.527,234.1,2,-999,7.8802
35,-120.81,106,14.8,10.975,234.2,2,-999,7.9143
35,-120.81,106,9.6,11.23,258.2,2,-999,7.9878
35,-120.81,106,5.2,11.368,271.6,2,-999,8.0008
35.04,-120.74,58,47.7,10.394,186.8,2,-999,7.8344
35.04,-120.74,58,39.9,10.726,225.5,2,-999,7.8991
35.04,-120.74,58,29.8,10.952,245.5,2,-999,7.969
35.04,-120.74,58,24.9,10.98,249.8,2,-999,7.9882
35.04,-120.74,58,19.9,11.004,252.9,2,-999,7.9898
35.04,-120.74,58,14.7,11.061,263.1,2,-999,7.9912
35.04,-120.74,58,10.1,11.335,274.7,2,-999,8.0158
35.04,-120.74,58,4.9,11.413,280,2,-999,8.047
35.06,-120.69,36,24.1,10.278,186.6,2,-999,7.8376
35.06,-120.69,36,19.5,10.926,245.9,2,-999,7.9423
35.06,-120.69,36,15.3,11.613,291.6,2,-999,8.0788
35.06,-120.69,36,10.5,11.795,301.3,2,-999,8.086
35.06,-120.69,36,5.2,11.827,301,2,-999,8.1046
32.6,-120.99,3801,3767.2,1.553,129.2,2,-999,7.7194
32.6,-120.99,3801,2468.1,1.793,101.7,2,-999,7.7049
32.6,-120.99,3801,1484.3,2.86,45.6,2,-999,7.6289
32.6,-120.99,3801,793.4,4.568,13.6,2,-999,7.5441
32.6,-120.99,3801,496.3,5.869,20.6,2,-999,7.5356
32.6,-120.99,3801,348,7.201,54.3,2,-999,7.5847
32.6,-120.99,3801,297.9,7.663,71.4,2,-999,7.6312
32.6,-120.99,3801,246.9,8.305,91.9,2,-999,7.6709
32.6,-120.99,3801,198.6,8.915,127.8,2,-999,7.7602
32.6,-120.99,3801,173.5,9.209,137.1,2,-999,7.7715
32.6,-120.99,3801,149.7,9.548,142,2,-999,7.7787
32.6,-120.99,3801,128.7,10.199,155,2,-999,7.8042
32.6,-120.99,3801,110.3,11.017,179,2,-999,7.8546
32.6,-120.99,3801,89.7,12.375,221.3,2,-999,7.9508
32.6,-120.99,3801,69.4,13.853,249.5,2,-999,8.0157
32.6,-120.99,3801,60.2,14.493,255,2,-999,8.0371
32.6,-120.99,3801,49.5,15.161,258.2,2,-999,8.0519
32.6,-120.99,3801,40.2,15.127,257.6,2,-999,8.0352
32.6,-120.99,3801,29.9,15.144,257.1,2,-999,8.0581
32.6,-120.99,3801,24.4,15.186,257.7,2,-999,8.0472
32.6,-120.99,3801,18.8,15.226,257.9,2,-999,8.0539
32.6,-120.99,3801,14.3,15.239,257.7,2,-999,8.0604
32.6,-120.99,3801,9.5,15.243,257.6,2,-999,8.0093
32.6,-120.99,3801,5,15.24,257.4,2,-999,8.0233
32.77,-120.65,3809,3781.6,1.554,129.1,2,-999,7.7158
32.77,-120.65,3809,1483.8,2.886,45.6,2,-999,7.6046
32.77,-120.65,3809,495.4,5.918,16.1,2,-999,7.5174
32.77,-120.65,3809,347.2,6.849,42,2,-999,7.5673
32.77,-120.65,3809,297.7,7.175,55.9,2,-999,7.5883
32.77,-120.65,3809,248.5,7.714,70,2,-999,7.6136
32.77,-120.65,3809,198.2,8.435,101.6,2,-999,7.6895
32.77,-120.65,3809,173.7,8.726,110,2,-999,7.72
32.77,-120.65,3809,128.7,9.398,147.7,2,-999,7.7823
32.77,-120.65,3809,108.5,10.268,158.6,2,-999,7.8124
32.77,-120.65,3809,89.5,11.259,196.5,2,-999,7.8964
32.77,-120.65,3809,69.6,11.658,217.7,2,-999,7.9102
32.77,-120.65,3809,59.3,12.063,222.2,2,-999,7.9473
32.77,-120.65,3809,50,12.433,226,2,-999,7.9711
32.77,-120.65,3809,39.7,13.219,253.3,2,-999,8.0051
32.77,-120.65,3809,29.5,13.216,253.9,2,-999,8.0298
32.77,-120.65,3809,25.1,13.355,268.3,2,-999,8.0476
32.77,-120.65,3809,19.8,13.425,268.9,2,-999,8.0445
32.77,-120.65,3809,9.5,13.901,271.8,2,-999,8.0688
32.77,-120.65,3809,4.8,13.9,271.6,2,-999,8.0618
32.94,-120.31,795,772.9,4.443,14.9,2,-999,7.5329
32.94,-120.31,795,693.7,4.775,12.4,2,-999,7.5276
32.94,-120.31,795,596,5.191,11.6,2,-999,7.5028
32.94,-120.31,795,495.8,5.824,14,2,-999,7.5191
32.94,-120.31,795,396.9,6.481,24.3,2,-999,7.5442
32.94,-120.31,795,347.2,6.746,31.4,2,-999,7.5475
32.94,-120.31,795,297.6,6.891,54.7,2,-999,7.5892
32.94,-120.31,795,248,7.543,61.1,2,-999,7.6024
32.94,-120.31,795,199.3,8.141,71.2,2,-999,7.5979
32.94,-120.31,795,172.8,8.648,81.2,2,-999,7.6412
32.94,-120.31,795,129.4,8.835,122.7,2,-999,7.744
32.94,-120.31,795,109.6,9.082,117.7,2,-999,7.7132
32.94,-120.31,795,89.4,10.093,123.2,2,-999,7.7245
32.94,-120.31,795,69.5,10.363,170.2,2,-999,7.8205
32.94,-120.31,795,59.7,11.377,215.8,2,-999,7.8913
32.94,-120.31,795,49.6,11.633,230.3,2,-999,7.9382
32.94,-120.31,795,39.4,11.733,239.1,2,-999,7.9617
32.94,-120.31,795,28.9,11.92,243.7,2,-999,7.9687
32.94,-120.31,795,24.2,12.08,245.3,2,-999,7.9811
32.94,-120.31,795,19.6,12.07,245,2,-999,8.0005
32.94,-120.31,795,15.2,12.545,256.5,2,-999,8.018
32.94,-120.31,795,9.9,13.054,260.2,2,-999,8.0361
32.94,-120.31,795,4.6,13.018,267.6,2,-999,8.0335
33.1,-119.97,1098,1077.6,3.855,21.7,2,-999,7.5625
33.1,-119.97,1098,792.4,4.632,13.9,2,-999,7.5419
33.1,-119.97,1098,594.9,5.437,11.5,2,-999,7.5177
33.1,-119.97,1098,496.2,5.846,14.7,2,-999,7.5384
