State,County,Population,Temperature,Precipitation,Palmer-Z
Tennessee,Monroe,47740.0,58.4,56.47,0.08
Tennessee,Montgomery,235201.0,60.1,48.51,-0.41
Tennessee,Moore,6742.0,59.8,60.52,0.4
Tennessee,Morgan,21224.0,56.3,59.09,0.56
Tennessee,Obion,30394.0,59.9,52.45,0.05
Tennessee,Overton,23044.0,57.7,57.16,0.31
Tennessee,Perry,8685.0,60,55.85,0.1
Tennessee,Pickett,5107.0,57.2,52.01,0.05
Tennessee,Polk,17863.0,58.9,58.82,0.4
Tennessee,Putnam,82382.0,58,56.85,0.24
Tennessee,Rhea,33730.0,58.8,62.36,0.47
Tennessee,Roane,55082.0,59,59.99,0.57
Tennessee,Robertson,75470.0,59.2,51.84,0.11
Tennessee,Rutherford,360619.0,60.2,53.18,0.2
Tennessee,Scott,22035.0,55.3,52.1,0.1
Tennessee,Sequatchie,16909.0,57.9,60.73,0.28
Tennessee,Sevier,98789.0,56.6,57.67,0.37
Tennessee,Shelby,916371.0,62.6,60.71,0.58
Tennessee,Smith,20489.0,59.2,49.23,-0.25
Tennessee,Stewart,14035.0,59.8,49.52,-0.4
Tennessee,Sullivan,160820.0,57.1,44.45,-0.05
Tennessee,Sumner,203858.0,59.4,50.96,0.01
Tennessee,Tipton,61656.0,61.8,57.06,0.46
Tennessee,Trousdale,12111.0,59.4,49.97,-0.16
Tennessee,Unicoi,17674.0,53.9,47.69,-0.13
Tennessee,Union,20452.0,57.2,50.28,0.32
Tennessee,Van-Buren,6429.0,57.4,58.02,0.4
Tennessee,Warren,42026.0,58.5,60.1,0.59
Tennessee,Washington,136172.0,57.3,43.71,-0.17
Tennessee,Wayne,16308.0,59.8,57.31,0.15
Tennessee,Weakley,33063.0,59.8,52.96,-0.01
Tennessee,White,28064.0,58.1,58.16,0.38
Tennessee,Williamson,260815.0,59.9,46.32,-0.56
Tennessee,Wilson,158555.0,59.8,49.58,-0.21
Texas,Anderson,58064.0,67.4,36.91,-0.54
Texas,Andrews,18334.0,64.7,6.43,-1.66
Texas,Angelina,87101.0,69.2,43.1,-0.77
Texas,Aransas,24944.0,73.3,26.38,-1.01
Texas,Archer,8835.0,65.6,23.18,-0.62
Texas,Armstrong,1850.0,60.6,19.77,-0.79
Texas,Atascosa,50864.0,71.8,22.96,-0.8
Texas,Austin,31097.0,72,36.79,-0.71
Texas,Bailey,6779.0,59,14.45,-0.84
Texas,Bandera,22115.0,69.2,17.51,-1.65
Texas,Bastrop,106188.0,70.6,29,-0.83
Texas,Baylor,3466.0,65.7,22.87,-0.48
Texas,Bee,30394.0,72.6,22.99,-0.92
Texas,Bell,388386.0,68.9,20.31,-1.69
Texas,Bexar,2059530.0,71.2,20.4,-1.45
Texas,Blanco,12418.0,68.9,17.44,-1.69
Texas,Borden,585.0,64.6,13.05,-1.12
Texas,Bosque,18697.0,68,24.26,-1.19
Texas,Bowie,92035.0,65.5,51.31,0.24
Texas,Brazoria,388181.0,72.2,34.76,-0.87
Texas,Brazos,242014.0,70.4,36.99,-0.53
Texas,Brewster,9343.0,66.8,11.54,-0.79
Texas,Briscoe,1431.0,61.6,19.27,-0.59
Texas,Brooks,6906.0,75.8,17.64,-1.04
Texas,Brown,38373.0,67.5,24.12,-0.68
Texas,Burleson,18657.0,70.6,35.39,-0.52
Texas,Burnet,52502.0,68.8,20.38,-1.15
Texas,Caldwell,47848.0,71.2,24.71,-1.17
Texas,Calhoun,19706.0,73,30.28,-0.83
Texas,Callahan,14210.0,66,25.84,-0.32
Texas,Cameron,425208.0,76.5,24.11,-0.48
Texas,Camp,12716.0,65.5,46.44,0.24
Texas,Carson,5784.0,59.7,21.81,-0.48
Texas,Cass,28539.0,66,50.37,0.29
Texas,Castro,7298.0,58.6,17.93,-0.55
Texas,Chambers,51288.0,71.7,43.36,-0.61
Texas,Cherokee,51645.0,67.6,42.75,-0.39
Texas,Childress,6809.0,63.3,20.29,-0.64
Texas,Clay,10486.0,65.2,24.92,-0.63
Texas,Cochran,2526.0,59.9,13.11,-1.05
Texas,Coke,3333.0,66.7,15.45,-1.16
Texas,Coleman,7850.0,67.2,22.84,-0.77
Texas,Collin,1158696.0,66.5,32.84,-0.58
Texas,Collingsworth,2568.0,61.6,19.86,-0.8
Texas,Colorado,20754.0,72.5,37.52,-0.61
Texas,Comal,184642.0,70.1,21.39,-1.52
Texas,Comanche,13878.0,67.5,21.96,-1.31
Texas,Concho,3340.0,67.5,19.93,-0.81
Texas,Cooke,43050.0,65.3,32.47,-0.22
Texas,Coryell,85057.0,68.2,20.1,-1.58
Texas,Cottle,1307.0,63.5,20.98,-0.42
Texas,Crane,4546.0,67.9,6.98,-1.52
Texas,Crockett,2943.0,67.5,13.99,-1.06
Texas,Crosby,4998.0,62.1,17.56,-0.84
Texas,Culberson,2155.0,63.5,8.93,-1.02
Texas,Dallam,7241.0,55.4,17.58,-0.12
Texas,Dallas,2600840.0,67.6,31.88,-0.45
Texas,Dawson,12130.0,63.2,11.96,-1.07
Texas,Deaf-Smith,18377.0,58.1,15.86,-0.96
Texas,Delta,5406.0,65.7,49.39,0.5
Texas,Denton,977281.0,66.9,25.77,-0.87
Texas,DeWitt,19772.0,72.3,32.85,-0.4
Texas,Dickens,1726.0,63.2,19.66,-0.61
Texas,Dimmit,8387.0,73.4,14.88,-1.18
Texas,Donley,3339.0,61,18.74,-0.88
Texas,Duval,9888.0,74.3,20.92,-0.58
Texas,Eastland,17944.0,66.3,24.89,-0.66
Texas,Ector,160869.0,66.2,5.71,-1.74
Texas,Edwards,1422.0,68.3,12.9,-1.63
Texas,Ellis,212182.0,67.7,31.53,-0.48
Texas,El-Paso,868763.0,65.5,6.58,-1.09
Texas,Erath,43895.0,67.5,20.98,-1.49
Texas,Falls,17049.0,68.6,27.66,-0.79
Texas,Fannin,37125.0,65.6,44.64,0.26
Texas,Fayette,24913.0,72,34.88,-0.64
Texas,Fisher,3622.0,65.8,18.94,-1.01
Texas,Floyd,5235.0,60.5,18.66,-0.61
Texas,Foard,1057.0,64.5,21.48,-0.53
Texas,Fort-Bend,889146.0,72.1,34.86,-0.89
Texas,Franklin,10618.0,65.4,47.08,0.31
Texas,Freestone,19950.0,67.9,34.24,-0.48
Texas,Frio,17815.0,72.2,19.27,-1.1
Texas,Gaines,22181.0,62.8,9.73,-1.28
Texas,Galveston,357117.0,72.2,39.6,-0.64
Texas,Garza,6262.0,64.2,16.42,-0.91
Texas,Gillespie,27477.0,67.5,17.74,-1.49
Texas,Glasscock,1164.0,66,10.42,-1.44
Texas,Goliad,7131.0,72.6,25.24,-1.01
Texas,Gonzales,19832.0,72,29.5,-0.67
Texas,Gray,21015.0,59.9,21.74,-0.71
Texas,Grayson,143131.0,65.5,35.93,-0.09
Texas,Gregg,125443.0,66.8,46.25,-0.1
Texas,Grimes,30754.0,70.3,39.09,-0.54
Texas,Guadalupe,182760.0,71.3,23.47,-1.18
Texas,Hale,31827.0,59.7,19.49,-0.32
Texas,Hall,2810.0,62.9,19.59,-0.55
Texas,Hamilton,8298.0,67.8,18.49,-1.77
Texas,Hansford,5151.0,58.7,20.03,-0.39
Texas,Hardeman,3516.0,63.9,20.24,-0.75
Texas,Hardin,57811.0,70.3,46.72,-0.73
Texas,Harris,4780913.0,71.8,39.04,-0.71
Texas,Harrison,69955.0,66.6,47.57,-0.08
Texas,Hartley,5208.0,56.8,16.63,-0.53
Texas,Haskell,5403.0,66.1,20.93,-0.88
Texas,Hays,269225.0,69.7,22.51,-1.39
Texas,Hemphill,3217.0,59.3,24.47,-0.28
Texas,Henderson,84511.0,66.9,37.2,-0.45
Texas,Hidalgo,888367.0,76.6,19.93,-0.74
Texas,Hill,37329.0,67.9,29,-0.69
Texas,Hockley,21161.0,60.5,14.74,-0.92
Texas,Hood,66373.0,67.7,27.05,-0.57
Texas,Hopkins,37804.0,65.7,46.08,0.31
Texas,Houston,21950.0,68.3,41.74,-0.41
Texas,Howard,33672.0,65.6,9.99,-1.46
Texas,Hudspeth,3432.0,63,7.43,-1.04
Texas,Hunt,108282.0,66.2,41.52,-0.04
Texas,Hutchinson,20215.0,60.5,21.79,-0.15
Texas,Irion,1530.0,66.6,15.56,-1.02
Texas,Jack,8922.0,65.7,24.9,-0.67
Texas,Jackson,15142.0,72.6,31.97,-0.76
Texas,Jasper,32484.0,69.5,44.79,-1.17
Texas,Jeff-Davis,1903.0,62.2,10.68,-1.14
Texas,Jefferson,250830.0,71.4,48.12,-0.54
Texas,Jim-Hogg,4763.0,75.4,19.21,-0.66
Texas,Jim-Wells,38826.0,74.6,19.98,-0.96
Texas,Johnson,195506.0,67.6,28.01,-0.62
Texas,Jones,19935.0,66.2,23.62,-0.56
Texas,Karnes,14836.0,71.8,31.68,-0.11
Texas,Kaufman,172366.0,67,31.17,-0.77
Texas,Kendall,48973.0,68.7,17.93,-1.58
Texas,Kenedy,358.0,75.7,18.39,-1.18
Texas,Kent,740.0,65,16.96,-0.99
Texas,Kerr,53741.0,67.4,15.21,-1.81
Texas,Kimble,4422.0,67.4,15.49,-1.54
Texas,King,233.0,64.6,21.51,-0.51
Texas,Kinney,3128.0,71.3,18.04,-0.83
Texas,Kleberg,30362.0,75.5,17.55,-1.29
Texas,Knox,3273.0,65.5,22.81,-0.36
Texas,Lamar,50484.0,65,51.29,0.59
Texas,Lamb,12724.0,59.1,17.37,-0.48
Texas,Lampasas,22785.0,68.1,22.21,-0.84
Texas,La-Salle,6604.0,73.1,19.3,-0.83
Texas,Lavaca,20589.0,72.6,33.01,-0.77
Texas,Lee,17954.0,70.5,34.09,-0.56
Texas,Leon,16209.0,68.4,36.61,-0.48
Texas,Liberty,101992.0,71.1,44.43,-0.61
Texas,Limestone,22253.0,68,31.15,-0.63
Texas,Lipscomb,2854.0,58.2,25.63,-0.04
Texas,Live-Oak,11428.0,72.8,24.64,-0.54
Texas,Llano,22540.0,68.9,21.05,-1.06
Texas,Loving,51.0,66.6,5.86,-1.41
Texas,Lubbock,317561.0,61.6,15.08,-1.09
Texas,Lynn,5724.0,62.4,15.12,-0.94
Texas,McCulloch,7497.0,67.4,22.28,-0.58
Texas,McLennan,266836.0,68.2,26.72,-0.8
Texas,McMullen,576.0,72.8,23.48,-0.38
Texas,Madison,13661.0,69.3,38.87,-0.45
Texas,Marion,9560.0,66.2,48.92,0.16
Texas,Martin,5217.0,65.1,6.76,-1.69
Texas,Mason,3982.0,67.8,20.59,-0.97
Texas,Matagorda,36125.0,72.4,31.5,-0.85
Texas,Maverick,57843.0,73.1,15.34,-1.08
Texas,Medina,53723.0,71.3,21.6,-1.25
Texas,Menard,1968.0,67,19.07,-1.07
Texas,Midland,171999.0,66.1,6.42,-1.72
Texas,Milam,25628.0,69.5,28.71,-0.84
Texas,Mills,4500.0,67.6,22.81,-0.97
Texas,Mitchell,8943.0,66.2,13.21,-1.4
Texas,Montague,21063.0,65.2,26.6,-0.76
Texas,Montgomery,678490.0,70.9,43.27,-0.53
Texas,Moore,20996.0,58.9,19,-0.45
Texas,Morris,12083.0,65.5,47.83,0.22
Texas,Motley,1032.0,62.7,21.07,-0.27
Texas,Nacogdoches,64862.0,68.1,39.73,-0.92
Texas,Navarro,54636.0,67.8,33.73,-0.35
Texas,Newton,12052.0,69.6,46.96,-1.13
Texas,Nolan,14473.0,65.8,18.93,-0.93
Texas,Nueces,351674.0,74.7,21.55,-0.99
Texas,Ochiltree,9606.0,58.4,23.74,-0.12
Texas,Oldham,1752.0,58.1,14.57,-1.02
Texas,Orange,84934.0,70.9,47.96,-0.79
Texas,Palo-Pinto,29239.0,66.8,24.32,-0.78
Texas,Panola,22677.0,67.3,46.01,-0.32
Texas,Parker,165834.0,66.8,24.92,-0.79
Texas,Parmer,9620.0,58.6,16.28,-0.7
Texas,Pecos,14735.0,67.1,10.73,-0.85
Texas,Polk,53255.0,69.7,46.51,-0.61
Texas,Potter,115645.0,59.6,17.96,-0.77
Texas,Presidio,5939.0,65.5,10.39,-0.95
Texas,Rains,12823.0,66.1,42.22,0.13
Texas,Randall,146140.0,59.1,17.45,-0.99
Texas,Reagan,3135.0,66.4,13.21,-1.17
Texas,Real,2840.0,68.6,14.7,-1.69
Texas,Red-River,11542.0,64.7,51.73,0.43
Texas,Reeves,12905.0,66.7,7.65,-1.17
Texas,Refugio,6632.0,72.9,24.91,-1.1
Texas,Roberts,803.0,59.9,22.26,-0.39
Texas,Robertson,17153.0,69.3,32.18,-0.67
Texas,Rockwall,123208.0,66.7,34.53,-0.5
Texas,Runnels,9859.0,67,20.36,-0.78
Texas,Rusk,53333.0,67.3,44.88,-0.3
Texas,Sabine,10048.0,68.7,49.72,-0.7
Texas,San-Augustine,7857.0,68.6,45.18,-0.86
Texas,San-Jacinto,28348.0,69.9,46.5,-0.43
Texas,San-Patricio,69954.0,73.5,23.47,-0.86
Texas,San-Saba,5824.0,68,22.59,-0.78
Texas,Schleicher,2357.0,66.7,16.38,-1.05
Texas,Scurry,16686.0,65.2,14.29,-1.27
Texas,Shackelford,3186.0,66.3,23.28,-0.67
Texas,Shelby,24008.0,67.7,45.46,-0.6
Texas,Sherman,2799.0,57.5,17.73,-0.53
Texas,Smith,241922.0,66.5,40.34,-0.52
Texas,Somervell,9757.0,68,29.44,-0.34
Texas,Starr,65728.0,76.5,18.8,-0.62
Texas,Stephens,9390.0,66.1,22.72,-0.7
Texas,Sterling,1417.0,66.3,12.42,-1.38
Texas,Stonewall,1182.0,65.5,20.18,-0.92
Texas,Sutton,3217.0,67.5,13.58,-1.47
Texas,Swisher,6881.0,59.5,20.07,-0.37
Texas,Tarrant,2154595.0,67.7,27.77,-0.58
Texas,Taylor,145163.0,66,23,-0.42
Texas,Terrell,693.0,68.7,16.71,0.08
Texas,Terry,11567.0,61.6,14.77,-0.72
Texas,Throckmorton,1550.0,66.1,21.3,-0.87
Texas,Titus,31208.0,65.2,47.24,0.2
Texas,Tom-Green,118892.0,67.2,17.01,-0.92
Texas,Travis,1326436.0,69.8,22.98,-1.21
Texas,Trinity,13996.0,69.1,44.66,-0.45
Texas,Tyler,20030.0,69.6,44.5,-0.99
Texas,Upshur,42488.0,66,46.23,0.07
Texas,Upton,3152.0,67.1,8.73,-1.43
Texas,Uvalde,24940.0,71.4,21.02,-0.92
Texas,Val-Verde,47606.0,70,16.24,-0.67
Texas,Van-Zandt,62859.0,66.4,37.42,-0.4
Texas,Victoria,91065.0,72.7,30.18,-0.65
Texas,Walker,78870.0,69.6,42.51,-0.4
Texas,Waller,61894.0,71.6,36.83,-0.72
Texas,Ward,10964.0,67.8,5.93,-1.48
Texas,Washington,36159.0,71.3,34.95,-0.67
Texas,Webb,267780.0,74.2,19.04,-0.64
Texas,Wharton,41824.0,72.4,35.37,-0.65
Texas,Wheeler,4807.0,60.5,22.34,-0.73
Texas,Wichita,129978.0,65,24.47,-0.33
Texas,Wilbarger,12491.0,64.8,22.26,-0.57
Texas,Willacy,20143.0,76.1,21.48,-0.83
Texas,Williamson,671418.0,69.3,22.41,-1.35
Texas,Wilson,52735.0,71.4,28.81,-0.4
Texas,Winkler,7306.0,66.6,5.6,-1.59
Texas,Wise,74895.0,66.3,23.88,-0.94
Texas,Wood,46857.0,65.9,41.93,-0.05
Texas,Yoakum,7451.0,61.2,12.5,-0.95
Texas,Young,17962.0,65.8,22.5,-0.77
Texas,Zapata,13849.0,76,18.87,-0.51
Texas,Zavala,9377.0,73,17.15,-1.13
Utah,Beaver,7327.0,47.9,16.28,1.36
Utah,Box-Elder,61498.0,46.7,16.01,1.48
Utah,Cache,140173.0,42.9,38.03,0.99
Utah,Carbon,20571.0,44,18.71,0.65
Utah,Daggett,1014.0,40,18.15,0.75
Utah,Davis,369948.0,49,32.78,0.65
Utah,Duchesne,20161.0,40.6,20.64,0.4
Utah,Emery,10099.0,49.8,11.25,1.03
Utah,Garfield,5281.0,47.8,15.78,0.72
Utah,Grand,9769.0,50.7,13.81,0.86
Utah,Iron,62429.0,48,20.06,1.27
Utah,Juab,12567.0,49.1,15.68,1.67
Utah,Kane,8227.0,51.4,16.67,1.28
Utah,Millard,13330.0,49.7,12.75,1.89
Utah,Morgan,12832.0,43.5,33.18,0.65
Utah,Piute,1487.0,43.2,21.71,0.72
Utah,Rich,2628.0,39.8,22.11,0.97
Utah,Salt-Lake,1186257.0,48.5,28.72,0.89
Utah,San-Juan,14359.0,52,12.87,1.16
Utah,Sanpete,29724.0,43.6,23.38,0.51
Utah,Sevier,22069.0,44.1,19.34,0.63
Utah,Summit,43036.0,38.3,31.11,0.49
Utah,Tooele,79934.0,49.8,12.47,1.6
Utah,Uintah,37141.0,44.4,14.13,0.9
Utah,Utah,702434.0,46.2,25.08,1.01
Utah,Wasatch,36619.0,40.6,32.44,0.8
Utah,Washington,197680.0,55.1,23.03,1.37
Utah,Wayne,2645.0,50.7,10.88,0.86
Utah,Weber,269561.0,45.8,35.49,0.73
Vermont,Addison,37578.0,46.2,50.29,1.08
Vermont,Bennington,37392.0,45.6,56.6,0.66
Vermont,Caledonia,30579.0,43.9,50.3,0.94
Vermont,Chittenden,169301.0,47.2,47.12,0.73
Vermont,Essex,5994.0,42.8,50.77,0.9
Vermont,Franklin,50731.0,46.3,50.15,0.67
Vermont,Grand-Isle,7489.0,47.6,43.51,0.93
Vermont,Lamoille,26090.0,44.4,55.3,1.05
Vermont,Orange,29846.0,45.6,54.01,1.3
Vermont,Orleans,27666.0,43.7,55.14,1.12
Vermont,Rutland,60366.0,45.5,53.56,1.17
Vermont,Washington,60048.0,44.8,52.9,1.05
Vermont,Windham,45842.0,46.5,60.57,1.11
Vermont,Windsor,58142.0,46.1,58.24,1.47
Virginia,Accomack,33191.0,59.6,42.32,-0.24
Virginia,Albemarle,114534.0,57.8,39.33,-0.42
Virginia,Alleghany,14835.0,53.3,39.49,0.18
Virginia,Amelia,13455.0,59,42.28,-0.23
Virginia,Amherst,31589.0,56.5,49.51,0.3
Virginia,Appomattox,16748.0,57.7,49.42,0.5
Virginia,Arlington,234000.0,57.9,36.5,-0.76
Virginia,Augusta,78064.0,53.7,36.66,-0.35
Virginia,Bath,4049.0,52.4,39.83,-0.03
Virginia,Bedford,80848.0,57.3,47.24,0.24
Virginia,Bland,6148.0,52,44.99,0.75
Virginia,Botetourt,34135.0,55.3,43.45,0.34
Virginia,Brunswick,15921.0,59.7,44.79,-0.14
Virginia,Buchanan,19352.0,55,41.14,-0.25
Virginia,Buckingham,16982.0,58.4,48.2,0.3
Virginia,Campbell,55141.0,57.9,46.36,0.25
Virginia,Caroline,31957.0,58.3,34.2,-1.02
Virginia,Carroll,29147.0,53.6,52.69,0.7
Virginia,Charles-City,6605.0,60.3,40.52,-0.39
Virginia,Charlotte,11475.0,58,44.81,0.21
Virginia,Chesterfield,378408.0,59.3,38.5,-0.54
Virginia,Clarke,15266.0,55.4,32.63,-0.64
Virginia,Craig,4847.0,53.6,40.92,0.15
Virginia,Culpeper,54381.0,57.1,34.36,-0.72
Virginia,Cumberland,9746.0,58.8,45.54,0.13
Virginia,Dickenson,13725.0,54.8,37.66,-0.56
Virginia,Dinwiddie,28161.0,59.6,42.68,-0.24
Virginia,Essex,10630.0,58.5,37.66,-0.61
Virginia,Fairfax,1138331.0,57.8,34.52,-1.01
Virginia,Fauquier,74664.0,56.7,33.78,-0.88
Virginia,Floyd,15619.0,52.8,50.14,0.44
Virginia,Fluvanna,28159.0,58.4,43.29,0.09
Virginia,Franklin,55074.0,56.7,48.34,0.44
Virginia,Frederick,95051.0,54.3,33.43,-0.42
Virginia,Giles,16453.0,53.2,38.2,-0.25
Virginia,Gloucester,39493.0,60.2,43.84,-0.19
Virginia,Goochland,26109.0,58.4,40.07,-0.23
Virginia,Grayson,15343.0,51.7,49.13,0.37
Virginia,Greene,21107.0,56.4,37.41,-0.62
Virginia,Greensville,11226.0,60.3,44.99,-0.23
Virginia,Halifax,33644.0,58.3,43.13,0.06
Virginia,Hanover,112938.0,58.7,36.38,-0.74
Virginia,Henrico,333962.0,59.4,37.12,-0.68
Virginia,Henry,49906.0,57.7,53.74,0.85
Virginia,Highland,2301.0,49.5,39.09,-0.4
Virginia,Isle-of-Wight,40151.0,61.1,45.52,-0.24
Virginia,James-City,81199.0,60.5,44.02,-0.18
Virginia,King-and-Queen,6718.0,58.9,39.09,-0.53
Virginia,King-George,27856.0,58.9,31.62,-1.37
Virginia,King-William,18492.0,59,37.53,-0.68
Virginia,Lancaster,10750.0,59.1,40.69,-0.39
Virginia,Lee,21982.0,56,46.2,-0.28
Virginia,Loudoun,432085.0,56.6,31.69,-1.26
Virginia,Louisa,40116.0,57.4,38.94,-0.27
Virginia,Lunenburg,12031.0,58.6,44.59,0.09
Virginia,Madison,14000.0,55.9,36.29,-0.61
Virginia,Mathews,8490.0,60.2,44.42,-0.11
Virginia,Mecklenburg,30508.0,59.1,42.07,-0.16
Virginia,Middlesex,10943.0,59.4,41.37,-0.34
Virginia,Montgomery,98915.0,54.6,40.14,-0.07
Virginia,Nelson,14652.0,56.4,45.47,-0.02
Virginia,New-Kent,24986.0,59.6,39.74,-0.5
Virginia,Northampton,11900.0,60.4,44.64,-0.04
Virginia,Northumberland,12302.0,58.8,39.1,-0.53
Virginia,Nottoway,15559.0,59,44.99,0
Virginia,Orange,37991.0,57.3,34.79,-0.67
Virginia,Page,23750.0,54.5,35.59,-0.48
Virginia,Patrick,17643.0,55.9,57.05,0.57
Virginia,Pittsylvania,59952.0,57.6,46.92,0.39
Virginia,Powhatan,31489.0,58.8,40.26,-0.32
Virginia,Prince-Edward,21927.0,58.2,47.42,0.27
Virginia,Prince-George,43134.0,60.1,40.77,-0.36
Virginia,Prince-William,486943.0,58.2,31.32,-1.41
Virginia,Pulaski,33706.0,54,40.06,0.14
Virginia,Rappahannock,7502.0,55.3,36.89,-0.35
Virginia,Richmond,9080.0,58.4,38.63,-0.47
Virginia,Roanoke,96914.0,56,44.14,0.29
Virginia,Rockbridge,22593.0,54.5,43.82,0.38
Virginia,Rockingham,85397.0,54.1,34.67,-0.56
Virginia,Russell,25448.0,54.4,42.74,-0.04
Virginia,Scott,21476.0,56.2,43.38,-0.23
Virginia,Shenandoah,44968.0,54.5,33.35,-0.33
Virginia,Smyth,29449.0,52.7,47.53,0.38
Virginia,Southampton,17932.0,60.8,44.29,-0.42
Virginia,Spotsylvania,146688.0,57.4,34.58,-0.79
Virginia,Stafford,163380.0,58.4,29.97,-1.52
Virginia,Surry,6527.0,60.7,44.87,-0.11
Virginia,Sussex,10680.0,60.3,44.44,-0.25
Virginia,Tazewell,39821.0,52.2,48.05,0.45
Virginia,Warren,41440.0,55,35.89,-0.13
Virginia,Washington,53958.0,54.9,45.22,0.22
Virginia,Westmoreland,18712.0,58.5,37.04,-0.67
Virginia,Wise,35421.0,53.7,39.67,-0.66
Virginia,Wythe,28111.0,52.9,43.81,0.65
Virginia,York,71341.0,60.9,45.22,-0.14
Virginia,Alexandria-city,155525.0,0,0,0
Virginia,Bristol-city,16975.0,0,0,0
Virginia,Buena-Vista-city,6591.0,0,0,0
Virginia,Charlottesville-city,45373.0,0,0,0
Virginia,Chesapeake-city,252488.0,0,0,0
Virginia,Colonial-Heights-city,18294.0,0,0,0
Virginia,Covington-city,5679.0,0,0,0
Virginia,Danville-city,42229.0,0,0,0
Virginia,Emporia-city,5481.0,0,0,0
Virginia,Fairfax-city,24835.0,0,0,0
Virginia,Falls-Church-city,14586.0,0,0,0
Virginia,Franklin-city,8247.0,0,0,0
Virginia,Fredericksburg-city,28757.0,0,0,0
Virginia,Galax-city,6730.0,0,0,0
Virginia,Hampton-city,138037.0,0,0,0
Virginia,Harrisonburg-city,51158.0,0,0,0
Virginia,Hopewell-city,22962.0,0,0,0
Virginia,Lexington-city,7457.0,0,0,0
Virginia,Lynchburg-city,79287.0,0,0,0
Virginia,Manassas-city,42642.0,0,0,0
Virginia,Manassas-Park-city,16703.0,0,0,0
Virginia,Martinsville-city,13725.0,0,0,0
Virginia,Newport-News-city,184306.0,0,0,0
Virginia,Norfolk-city,232995.0,0,0,0
Virginia,Norton-city,3609.0,0,0,0
Virginia,Petersburg-city,33394.0,0,0,0
Virginia,Poquoson-city,12582.0,0,0,0
Virginia,Portsmouth-city,97029.0,0,0,0
Virginia,Radford-city,16738.0,0,0,0
Virginia,Richmond-city,229395.0,0,0,0
Virginia,Roanoke-city,97847.0,0,0,0
Virginia,Salem-city,25523.0,0,0,0
Virginia,Staunton-city,25904.0,0,0,0
Virginia,Suffolk-city,98537.0,0,0,0
Virginia,Virginia-Beach-city,455618.0,0,0,0
Virginia,Waynesboro-city,22808.0,0,0,0
Virginia,Williamsburg-city,15909.0,0,0,0
Virginia,Winchester-city,27936.0,0,0,0
Washington,Adams,20961.0,50.1,9.73,-0.27
Washington,Asotin,22508.0,49.6,16.19,-0.32
Washington,Benton,212791.0,52.8,7.01,-0.31
Washington,Chelan,79926.0,44.1,30.01,-1.14
Washington,Clallam,77805.0,48.4,68.75,-1.44
Washington,Clark,516779.0,52.7,58.28,-0.94
Washington,Columbia,4026.0,48.6,21.67,-1.03
Washington,Cowlitz,111956.0,50.7,65.76,-1.09
Washington,Douglas,44192.0,48.4,12.05,0.36
Washington,Ferry,7448.0,43.5,20.34,0.03
Washington,Franklin,98678.0,52.3,7.61,-0.54
Washington,Garfield,2363.0,49.4,17.62,-0.48
Washington,Grant,101311.0,50.9,8.22,0.08
Washington,Grays-Harbor,77038.0,50.9,75.85,-1.35
Washington,Island,86625.0,51.4,21.34,-1.25
Washington,Jefferson,33589.0,46.7,91.83,-1.09
Washington,King,2266789.0,48.8,54.23,-1.56
Washington,Kitsap,277673.0,52.3,38.02,-0.93
Washington,Kittitas,45189.0,46.2,25.49,-1.36
Washington,Klickitat,23271.0,49.3,17.73,-1.02
Washington,Lewis,85370.0,48.8,58.79,-1.32
Washington,Lincoln,11601.0,47.2,12.24,-0.15
Washington,Mason,68166.0,50.1,75.65,-1.04
Washington,Okanogan,43127.0,43.5,20.98,-0.62
Washington,Pacific,24113.0,51.1,70.1,-1.39
Washington,Pend-Oreille,14179.0,43.4,30.32,-0.92
Washington,Pierce,927380.0,48.1,48.52,-1.5
Washington,San-Juan,18662.0,51.2,19.84,-1.55
Washington,Skagit,131179.0,46.6,59.22,-1.38
Washington,Skamania,12460.0,46.7,77.82,-1.08
Washington,Snohomish,840079.0,47.5,64.36,-1.3
Washington,Spokane,549690.0,48.2,17.94,-0.75
Washington,Stevens,48229.0,45.6,21.75,-0.54
Washington,Thurston,298758.0,52.1,39.68,-1.39
Washington,Wahkiakum,4688.0,51,59.06,-1.61
Washington,Walla-Walla,61890.0,52.6,11.59,-0.74
Washington,Whatcom,230677.0,45.3,51.55,-1.51
Washington,Whitman,47619.0,50.2,15.77,-0.48
Washington,Yakima,257001.0,47.3,22,-0.99
West Virginia,Barbour,15414.0,52.7,45.06,-0.23
West Virginia,Berkeley,129490.0,54.4,31.61,-0.83
West Virginia,Boone,20968.0,55.4,39.8,-0.41
West Virginia,Braxton,12185.0,54.5,42.24,-0.24
West Virginia,Brooke,21733.0,52.6,39.61,0.32
West Virginia,Cabell,92730.0,56.3,36.2,-0.62
West Virginia,Calhoun,6068.0,54.5,39.53,-0.34
West Virginia,Clay,7814.0,55,43.75,-0.09
West Virginia,Doddridge,7698.0,54,44.22,-0.02
West Virginia,Fayette,39487.0,53.2,46.86,0.16
West Virginia,Gilmer,7325.0,54.6,40.01,-0.41
West Virginia,Grant,10968.0,51.6,34.41,-0.5
West Virginia,Greenbrier,32435.0,51,45.98,0.37
West Virginia,Hampshire,23468.0,53.4,31.69,-0.66
West Virginia,Hancock,28172.0,51.6,41.91,0.8
West Virginia,Hardy,14192.0,52.7,32.59,-0.56
West Virginia,Harrison,64915.0,53.7,43.11,0
